,abs_loss,abs_val_loss
0,"[42.091463309526446, 9.03741809129715, 8.842207753658295, 8.675565576553344, 8.535789078474044, 8.428293293714523, 8.25559135079384]","[10.663134837150574, 10.546752405166625, 10.603063988685609, 10.765696263313293, 10.717388701438903, 10.68144245147705, 10.771977949142457]"
