,abs_loss,abs_val_loss,rel_loss,rel_val_loss
0,"[37429.00390625, 35776.92578125, 34353.27734375, 32628.109375, 30915.123046875, 29052.685546875, 27078.4453125, 25009.140625, 22601.830078125, 20257.8125, 18132.060546875, 15865.763671875, 13671.6220703125, 11121.908203125, 8373.197265625, 6163.873046875, 3665.479248046875, 1951.657958984375, 1403.3714599609375, 1065.0198974609375, 1000.199462890625, 721.04638671875, 787.779541015625, 639.4739379882812, 671.2916870117188, 939.2393798828125, 494.7613830566406, 584.0023193359375, 463.355712890625, 536.3340454101562, 544.2002563476562, 676.8305053710938, 813.1085205078125, 762.7135620117188, 609.0661010742188, 742.9922485351562, 623.3323974609375, 595.8236694335938, 603.090087890625, 432.8240661621094, 418.2826843261719, 393.8573303222656, 523.36669921875, 459.3966369628906, 504.20343017578125, 429.46722412109375, 424.97125244140625, 530.5884399414062, 445.9033203125, 458.4215393066406, 344.9859924316406, 281.427734375, 362.2843322753906, 493.04046630859375, 418.7518310546875, 387.8990173339844, 390.1941223144531, 429.4838562011719, 498.4327392578125, 442.32000732421875, 488.2841491699219, 463.551025390625, 525.2264404296875, 398.5352783203125, 355.7740173339844, 347.915283203125, 673.6094970703125, 285.0921325683594, 426.71258544921875, 334.05389404296875, 441.7697448730469, 451.72247314453125, 454.68499755859375, 393.92156982421875, 458.471435546875, 353.604736328125, 407.1479187011719, 427.82440185546875, 577.3102416992188, 398.681396484375, 529.0060424804688, 380.655029296875, 379.0345458984375, 361.5412292480469, 304.4989013671875, 390.1461181640625, 383.0043029785156, 437.3816833496094, 262.1252136230469, 250.24159240722656, 394.61114501953125, 398.3987121582031, 281.7032470703125, 340.9911193847656, 343.40362548828125, 250.23033142089844, 294.78863525390625, 349.6432189941406, 523.6978759765625, 327.1014099121094]","[42596.75390625, 42011.66015625, 41609.69921875, 40655.9140625, 39018.42578125, 37124.453125, 34929.1640625, 32729.2734375, 30638.98828125, 29258.435546875, 30871.560546875, 25524.75, 16986.16796875, 13339.39453125, 12345.134765625, 15061.4013671875, 12238.9814453125, 13846.3115234375, 12115.8974609375, 29285.345703125, 16573.474609375, 22924.0390625, 14109.9072265625, 14844.76953125, 31009.0859375, 24163.240234375, 30696.078125, 12048.3125, 20547.802734375, 25403.251953125, 12465.099609375, 17711.173828125, 26603.150390625, 30930.435546875, 12018.767578125, 28078.66796875, 27225.1640625, 23115.357421875, 15860.537109375, 16682.302734375, 13263.54296875, 12770.31640625, 14910.52734375, 12890.16796875, 12949.5400390625, 18993.84765625, 13483.3046875, 14538.29296875, 21315.953125, 31986.009765625, 20892.78515625, 15111.9033203125, 31605.349609375, 19679.244140625, 13651.8974609375, 22493.0390625, 18003.9765625, 68297.140625, 15430.4697265625, 281592.96875, 19486.42578125, 14295.857421875, 16240.8076171875, 13378.951171875, 166581.09375, 28389.6875, 22445.830078125, 14570.96484375, 17603.115234375, 15162.517578125, 13659.1484375, 18637.46484375, 14926.7138671875, 14943.3779296875, 17319.3046875, 16198.0341796875, 46951.41015625, 40193.44921875, 19130.130859375, 19150.92578125, 20812.9296875, 15053.3564453125, 12814.1923828125, 16765.86328125, 18115.150390625, 15135.6650390625, 13327.9853515625, 20680.953125, 21028.140625, 120324.0234375, 14010.5703125, 22065.693359375, 69947.09375, 200834.453125, 15369.7451171875, 13554.037109375, 19843.720703125, 28711.484375, 30059.529296875, 12983.3837890625]","[224.26514074 214.36630576 205.83616378 195.49939291 185.23561136
 174.07635612 162.24720712 149.84845592 135.42445896 121.37969749
 108.64272853  95.06364988  81.91690742  66.63966572  50.17008382
  36.93237094  21.96262614  11.6938417    8.40864744   6.38133031
   5.99294264   4.32032789   4.7201761    3.83156637   4.02221029
   5.62768521   2.96448528   3.49919444   2.77631044   3.21357818
   3.26071053   4.05539749   4.87194095   4.56998708   3.64937029
   4.45182195   3.73485034   3.57002498   3.61356353   2.59337252
   2.50624423   2.35989368   3.13588111   2.75258865   3.02105964
   2.57325917   2.54632044   3.17915196   2.67174011   2.74674611
   2.06706896   1.68624393   2.17071624   2.95417398   2.50905524
   2.32419297   2.33794466   2.57335882   2.98648312   2.6502698
   2.92567533   2.7774807    3.14702421   2.38792276   2.13170808
   2.08462053   4.03609802   1.70820007   2.55675407   2.00156659
   2.64697277   2.706607     2.7243577    2.36027858   2.74704508
   2.1187103    2.43952753   2.56341579   3.4590972    2.38879826
   3.16967063   2.28078882   2.27107929   2.16626376   1.82448053
   2.33765703   2.29486508   2.62068061   1.57058809   1.49938444
   2.36441034   2.38710449   1.68789473   2.04313269   2.05758782
   1.49931696   1.76629907   2.09497388   3.13786544   1.95990906]","[ 238.75146152  235.47205699  233.21909749  227.87320657  218.6952133
  208.07964525  195.7752224   183.44500816  171.72912396  163.99123426
  173.03267325  143.06421989   95.20613794   74.76625912   69.19351119
   84.41797225   68.59853016   77.60748906   67.90865409  164.14206358
   92.89302406  128.48743926   79.08492229   83.20376781  173.80349226
  135.43306454  172.04910805   67.52984569  115.16882119  142.38323288
   69.86590472   99.26973886  149.10856942  173.362663     67.36424872
  157.37872961  152.59490722  129.55976364   88.89706534   93.50299716
   74.34111707   71.5766209    83.57233519   72.2483795    72.5811553
  106.45902497   75.57286425   81.48599074  119.47424382  179.27907363
  117.10242058   84.70103173  177.14550334  110.30061846   76.51781351
  126.0717181   100.9108752   382.80011143   86.48657143 1578.30648297
  109.21988669   80.12715853   91.02845169   74.98797098  933.67395277
  159.12196966  125.80711544   81.66911403   98.66407893   84.98472067
   76.55845466  104.46152729   83.66305938   83.75646014   97.0733431
   90.78870993  263.15896793  225.28112742  107.22288163  107.33943553
  116.65483695   84.37288109   71.82254231   93.97134746  101.53399578
   84.8342143    74.70231156  115.91511868  117.86107736  674.40670515
   78.52814668  123.67647898  392.04796917 1125.66134296   86.14621476
   75.96931392  111.22249668  160.92561588  168.48130184   72.77084686]"
