,abs_loss,abs_val_loss
0,"[1.0515742301940918, 0.4403586685657501, 0.11611400544643402, 0.14808325469493866, 0.12392626702785492, 0.08621509373188019, 0.0973946750164032, 0.09687678515911102, 0.13373437523841858, 0.13896730542182922, 0.08283917605876923, 0.07940835505723953, 0.09970776736736298, 0.08710207045078278, 0.09950026869773865, 0.09793517738580704, 0.09079889208078384, 0.10089292377233505, 0.07153641432523727, 0.09917496889829636, 0.08946433663368225, 0.08719270676374435, 0.0785292387008667, 0.0831296369433403, 0.07867506146430969, 0.08345291018486023, 0.07074294239282608, 0.11151827126741409, 0.0709325522184372, 0.08532913029193878, 0.09043145924806595, 0.06758487224578857, 0.07352340221405029, 0.08690676093101501, 0.07303158193826675, 0.0681048184633255, 0.06770782172679901, 0.07317464053630829, 0.1398487240076065, 0.07104387134313583, 0.06563163548707962, 0.07784374058246613, 0.06376226246356964, 0.07183816283941269, 0.08290214836597443, 0.07366913557052612, 0.07075579464435577, 0.08932000398635864, 0.07750150561332703, 0.06189428269863129, 0.052413858473300934, 0.07026293873786926, 0.06702521443367004, 0.07229330390691757, 0.0698331743478775, 0.06219179183244705, 0.06910388171672821, 0.05233466252684593, 0.06366245448589325, 0.053778551518917084]","[0.016144532710313797, 0.005349691025912762, 0.05860018730163574, 0.01829592138528824, 1.239270806312561, 6.988914966583252, 16.121780395507812, 24.9666748046875, 27.402616500854492, 22.643665313720703, 16.805822372436523, 10.640766143798828, 5.784242630004883, 3.0888192653656006, 2.490326166152954, 3.187776565551758, 4.64556884765625, 7.188765048980713, 9.791836738586426, 12.455021858215332, 14.959098815917969, 16.855783462524414, 17.417190551757812, 16.1285343170166, 13.615309715270996, 10.314537048339844, 7.419437885284424, 3.684906244277954, 1.5202113389968872, 0.7459658980369568, 0.5374795198440552, 0.6377802491188049, 1.002984881401062, 2.0549139976501465, 3.824227809906006, 5.664560317993164, 7.5826416015625, 8.639300346374512, 6.937050819396973, 5.25955057144165, 3.658041477203369, 2.380389928817749, 1.6908515691757202, 1.2012635469436646, 1.074798822402954, 1.2669566869735718, 1.536128282546997, 1.2760158777236938, 1.2779260873794556, 1.4864414930343628, 1.6663092374801636, 1.8251562118530273, 2.0233283042907715, 2.2173333168029785, 2.1449553966522217, 1.920621633529663, 1.627593994140625, 1.3538947105407715, 1.1281516551971436, 0.9483196139335632]"
